Correct;Wrong;Test image count;Accuracy;Detect Accuracy;FPS;Radius;Neighbours;Scale;Cascade;Single;Dataset
156;94;250;0.6240;1.0000;2.73;10;9;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
74;176;250;0.2960;1.0000;20.53;20;1;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
118;132;250;0.4720;1.0000;19.46;20;3;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
135;115;250;0.5400;1.0000;16.06;20;5;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
140;110;250;0.5600;1.0000;7.98;20;7;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
147;103;250;0.5880;1.0000;3.15;20;9;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
65;185;250;0.2600;1.0000;20.80;30;1;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
113;137;250;0.4520;1.0000;19.33;30;3;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
121;129;250;0.4840;1.0000;14.95;30;5;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
127;123;250;0.5080;1.0000;8.07;30;7;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
133;117;250;0.5320;1.0000;3.65;30;9;2.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
60;190;250;0.2400;1.0000;21.35;1;1;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
113;137;250;0.4520;1.0000;19.35;1;3;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
129;121;250;0.5160;1.0000;16.64;1;5;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
130;120;250;0.5200;1.0000;10.08;1;7;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
131;119;250;0.5240;1.0000;2.74;1;9;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
68;182;250;0.2720;1.0000;21.64;3;1;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
118;132;250;0.4720;1.0000;19.55;3;3;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
131;119;250;0.5240;1.0000;17.10;3;5;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
139;111;250;0.5560;1.0000;11.80;3;7;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
145;105;250;0.5800;1.0000;2.97;3;9;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
67;183;250;0.2680;1.0000;21.73;5;1;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
120;130;250;0.4800;1.0000;19.95;5;3;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
126;124;250;0.5040;1.0000;17.21;5;5;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
136;114;250;0.5440;1.0000;11.41;5;7;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
147;103;250;0.5880;1.0000;2.79;5;9;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
68;182;250;0.2720;1.0000;21.84;7;1;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
122;128;250;0.4880;1.0000;19.53;7;3;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
135;115;250;0.5400;1.0000;17.38;7;5;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
143;107;250;0.5720;1.0000;10.48;7;7;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
151;99;250;0.6040;1.0000;2.71;7;9;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
70;180;250;0.2800;1.0000;21.26;8;1;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
125;125;250;0.5000;1.0000;19.84;8;3;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
136;114;250;0.5440;1.0000;17.11;8;5;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
144;106;250;0.5760;1.0000;10.30;8;7;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
149;101;250;0.5960;1.0000;2.74;8;9;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
65;185;250;0.2600;1.0000;21.62;10;1;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
119;131;250;0.4760;1.0000;20.05;10;3;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
130;120;250;0.5200;1.0000;17.24;10;5;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
142;108;250;0.5680;1.0000;9.67;10;7;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
152;98;250;0.6080;1.0000;2.75;10;9;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
77;173;250;0.3080;1.0000;21.77;20;1;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
117;133;250;0.4680;1.0000;20.30;20;3;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
128;122;250;0.5120;1.0000;16.51;20;5;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
136;114;250;0.5440;1.0000;8.19;20;7;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
143;107;250;0.5720;1.0000;3.17;20;9;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
68;182;250;0.2720;1.0000;21.24;30;1;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
113;137;250;0.4520;1.0000;19.85;30;3;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
119;131;250;0.4760;1.0000;15.68;30;5;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
127;123;250;0.5080;1.0000;8.13;30;7;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
134;116;250;0.5360;1.0000;3.70;30;9;2.0;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
59;191;250;0.2360;0.8964;30.56;1;1;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
97;153;250;0.3880;0.8964;27.04;1;3;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
107;143;250;0.4280;0.8964;22.70;1;5;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
104;146;250;0.4160;0.8964;13.81;1;7;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
97;153;250;0.3880;0.8964;3.62;1;9;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
64;186;250;0.2560;0.8964;30.80;3;1;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
95;155;250;0.3800;0.8964;27.65;3;3;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
100;150;250;0.4000;0.8964;23.44;3;5;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
108;142;250;0.4320;0.8964;15.74;3;7;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
110;140;250;0.4400;0.8964;3.99;3;9;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
62;188;250;0.2480;0.8964;31.82;5;1;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
97;153;250;0.3880;0.8964;27.86;5;3;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
107;143;250;0.4280;0.8964;23.48;5;5;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
109;141;250;0.4360;0.8964;15.29;5;7;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
112;138;250;0.4480;0.8964;3.73;5;9;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
63;187;250;0.2520;0.8964;31.04;7;1;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
99;151;250;0.3960;0.8964;28.93;7;3;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
107;143;250;0.4280;0.8964;24.10;7;5;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
113;137;250;0.4520;0.8964;14.32;7;7;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
114;136;250;0.4560;0.8964;3.63;7;9;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
60;190;250;0.2400;0.8964;32.14;8;1;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
98;152;250;0.3920;0.8964;28.32;8;3;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
110;140;250;0.4400;0.8964;24.19;8;5;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
114;136;250;0.4560;0.8964;14.24;8;7;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
117;133;250;0.4680;0.8964;3.65;8;9;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
64;186;250;0.2560;0.8964;32.19;10;1;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
95;155;250;0.3800;0.8964;29.41;10;3;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
105;145;250;0.4200;0.8964;24.16;10;5;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
110;140;250;0.4400;0.8964;13.14;10;7;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
118;132;250;0.4720;0.8964;3.66;10;9;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
53;197;250;0.2120;0.8964;31.77;20;1;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
90;160;250;0.3600;0.8964;29.15;20;3;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
101;149;250;0.4040;0.8964;23.23;20;5;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
108;142;250;0.4320;0.8964;11.10;20;7;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
110;140;250;0.4400;0.8964;4.21;20;9;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
53;197;250;0.2120;0.8964;32.89;30;1;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
85;165;250;0.3400;0.8964;30.14;30;3;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
94;156;250;0.3760;0.8964;21.99;30;5;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
101;149;250;0.4040;0.8964;11.25;30;7;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
103;147;250;0.4120;0.8964;4.90;30;9;2.0;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
65;185;250;0.2600;0.9980;128.20;1;1;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
107;143;250;0.4280;0.9980;79.16;1;3;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
126;124;250;0.5040;0.9980;46.47;1;5;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
126;124;250;0.5040;0.9980;16.58;1;7;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
122;128;250;0.4880;0.9980;3.07;1;9;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
71;179;250;0.2840;0.9980;136.42;3;1;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
112;138;250;0.4480;0.9980;85.80;3;3;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
129;121;250;0.5160;0.9980;50.61;3;5;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
133;117;250;0.5320;0.9980;21.75;3;7;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
134;116;250;0.5360;0.9980;3.44;3;9;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
73;177;250;0.2920;0.9980;140.29;5;1;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
114;136;250;0.4560;0.9980;89.16;5;3;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
128;122;250;0.5120;0.9980;52.57;5;5;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
132;118;250;0.5280;0.9980;20.67;5;7;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
144;106;250;0.5760;0.9980;3.18;5;9;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
74;176;250;0.2960;0.9980;142.53;7;1;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
115;135;250;0.4600;0.9980;92.13;7;3;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
130;120;250;0.5200;0.9980;54.19;7;5;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
140;110;250;0.5600;0.9980;18.19;7;7;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
142;108;250;0.5680;0.9980;3.06;7;9;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
75;175;250;0.3000;0.9980;143.69;8;1;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
114;136;250;0.4560;0.9980;92.70;8;3;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
135;115;250;0.5400;0.9980;54.49;8;5;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
140;110;250;0.5600;0.9980;17.42;8;7;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
145;105;250;0.5800;0.9980;3.08;8;9;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
70;180;250;0.2800;0.9980;146.43;10;1;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
118;132;250;0.4720;0.9980;95.26;10;3;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
127;123;250;0.5080;0.9980;54.58;10;5;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
143;107;250;0.5720;0.9980;15.76;10;7;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
146;104;250;0.5840;0.9980;3.08;10;9;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
70;180;250;0.2800;0.9980;156.17;20;1;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
120;130;250;0.4800;0.9980;104.30;20;3;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
130;120;250;0.5200;0.9980;48.63;20;5;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
140;110;250;0.5600;0.9980;12.04;20;7;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
141;109;250;0.5640;0.9980;3.58;20;9;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
75;175;250;0.3000;0.9980;162.09;30;1;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
110;140;250;0.4400;0.9980;107.72;30;3;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
121;129;250;0.4840;0.9980;42.15;30;5;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
124;126;250;0.4960;0.9980;12.08;30;7;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
134;116;250;0.5360;0.9980;4.25;30;9;4.0;lbpcascades/lbpcascade_frontalface.xml;0;dup1
61;189;250;0.2440;0.9366;174.39;1;1;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
98;152;250;0.3920;0.9366;117.89;1;3;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
112;138;250;0.4480;0.9366;67.83;1;5;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
97;153;250;0.3880;0.9366;15.71;1;7;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
81;169;250;0.3240;0.9366;3.52;1;9;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
67;183;250;0.2680;0.9366;180.87;3;1;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
98;152;250;0.3920;0.9366;125.09;3;3;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
112;138;250;0.4480;0.9366;72.10;3;5;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
116;134;250;0.4640;0.9366;19.72;3;7;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
119;131;250;0.4760;0.9366;3.15;3;9;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
54;196;250;0.2160;0.9366;185.13;5;1;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
105;145;250;0.4200;0.9366;129.40;5;3;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
126;124;250;0.5040;0.9366;71.95;5;5;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
128;122;250;0.5120;0.9366;17.10;5;7;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
136;114;250;0.5440;0.9366;3.30;5;9;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
59;191;250;0.2360;0.9366;186.83;7;1;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
99;151;250;0.3960;0.9366;132.36;7;3;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
116;134;250;0.4640;0.9366;68.66;7;5;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
127;123;250;0.5080;0.9366;14.54;7;7;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
137;113;250;0.5480;0.9366;3.52;7;9;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
51;199;250;0.2040;0.9366;189.12;8;1;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
91;159;250;0.3640;0.9366;133.24;8;3;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
118;132;250;0.4720;0.9366;65.41;8;5;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
134;116;250;0.5360;0.9366;14.03;8;7;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
141;109;250;0.5640;0.9366;3.58;8;9;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
63;187;250;0.2520;0.9366;190.63;10;1;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
93;157;250;0.3720;0.9366;135.15;10;3;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
112;138;250;0.4480;0.9366;62.50;10;5;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
126;124;250;0.5040;0.9366;13.27;10;7;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
137;113;250;0.5480;0.9366;3.91;10;9;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
52;198;250;0.2080;0.9366;198.23;20;1;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
86;164;250;0.3440;0.9366;136.72;20;3;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
103;147;250;0.4120;0.9366;47.97;20;5;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
113;137;250;0.4520;0.9366;13.33;20;7;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
115;135;250;0.4600;0.9366;5.15;20;9;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
48;202;250;0.1920;0.9366;204.94;30;1;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
70;180;250;0.2800;0.9366;135.53;30;3;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
77;173;250;0.3080;0.9366;43.92;30;5;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
93;157;250;0.3720;0.9366;14.99;30;7;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
97;153;250;0.3880;0.9366;6.26;30;9;4.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup1
59;191;250;0.2360;0.9990;41.83;1;1;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
103;147;250;0.4120;0.9990;34.66;1;3;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
122;128;250;0.4880;0.9990;26.73;1;5;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
121;129;250;0.4840;0.9990;13.17;1;7;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
119;131;250;0.4760;0.9990;2.94;1;9;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
74;176;250;0.2960;0.9990;43.00;3;1;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
115;135;250;0.4600;0.9990;36.13;3;3;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
120;130;250;0.4800;0.9990;28.17;3;5;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
125;125;250;0.5000;0.9990;16.13;3;7;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
135;115;250;0.5400;0.9990;3.30;3;9;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
67;183;250;0.2680;0.9990;43.07;5;1;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
111;139;250;0.4440;0.9990;36.89;5;3;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
119;131;250;0.4760;0.9990;28.59;5;5;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
125;125;250;0.5000;0.9990;15.56;5;7;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
138;112;250;0.5520;0.9990;3.05;5;9;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
74;176;250;0.2960;0.9990;43.48;7;1;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
108;142;250;0.4320;0.9990;36.93;7;3;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
121;129;250;0.4840;0.9990;28.84;7;5;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
130;120;250;0.5200;0.9990;14.10;7;7;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
136;114;250;0.5440;0.9990;2.94;7;9;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
71;179;250;0.2840;0.9990;43.97;8;1;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
109;141;250;0.4360;0.9990;37.57;8;3;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
128;122;250;0.5120;0.9990;28.93;8;5;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
133;117;250;0.5320;0.9990;13.69;8;7;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
142;108;250;0.5680;0.9990;2.95;8;9;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
76;174;250;0.3040;0.9990;43.50;10;1;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
110;140;250;0.4400;0.9990;37.72;10;3;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
120;130;250;0.4800;0.9990;28.98;10;5;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
135;115;250;0.5400;0.9990;12.76;10;7;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
141;109;250;0.5640;0.9990;2.94;10;9;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
69;181;250;0.2760;0.9990;44.64;20;1;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
112;138;250;0.4480;0.9990;38.67;20;3;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
126;124;250;0.5040;0.9990;27.42;20;5;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
130;120;250;0.5200;0.9990;10.11;20;7;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
135;115;250;0.5400;0.9990;3.36;20;9;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
72;178;250;0.2880;0.9990;45.50;30;1;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
110;140;250;0.4400;0.9990;39.99;30;3;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
117;133;250;0.4680;0.9990;25.41;30;5;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
121;129;250;0.4840;0.9990;10.10;30;7;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
126;124;250;0.5040;0.9990;3.94;30;9;4.0;haarcascades/haarcascade_frontalface_default.xml;0;dup1
68;182;250;0.2720;1.0000;52.84;1;1;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
114;136;250;0.4560;1.0000;42.35;1;3;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
136;114;250;0.5440;1.0000;31.00;1;5;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
136;114;250;0.5440;1.0000;14.02;1;7;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
133;117;250;0.5320;1.0000;2.97;1;9;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
76;174;250;0.3040;1.0000;54.19;3;1;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
117;133;250;0.4680;1.0000;43.87;3;3;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
130;120;250;0.5200;1.0000;32.53;3;5;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
136;114;250;0.5440;1.0000;17.45;3;7;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
142;108;250;0.5680;1.0000;3.27;3;9;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
72;178;250;0.2880;1.0000;55.08;5;1;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
123;127;250;0.4920;1.0000;44.99;5;3;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
137;113;250;0.5480;1.0000;33.39;5;5;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
142;108;250;0.5680;1.0000;16.72;5;7;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
146;104;250;0.5840;1.0000;3.05;5;9;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
74;176;250;0.2960;1.0000;55.07;7;1;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
124;126;250;0.4960;1.0000;45.65;7;3;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
134;116;250;0.5360;1.0000;33.89;7;5;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
144;106;250;0.5760;1.0000;14.96;7;7;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
154;96;250;0.6160;1.0000;2.95;7;9;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
81;169;250;0.3240;1.0000;55.46;8;1;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
120;130;250;0.4800;1.0000;46.13;8;3;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
135;115;250;0.5400;1.0000;34.14;8;5;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
143;107;250;0.5720;1.0000;14.42;8;7;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
154;96;250;0.6160;1.0000;2.97;8;9;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
74;176;250;0.2960;1.0000;55.94;10;1;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
123;127;250;0.4920;1.0000;46.71;10;3;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
134;116;250;0.5360;1.0000;33.84;10;5;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
149;101;250;0.5960;1.0000;13.28;10;7;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
160;90;250;0.6400;1.0000;2.98;10;9;4.0;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
